ArtistName,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,EditionNumber,YearofPublication,PartinText,ChapterTitle,StartDateofWork,EndDateofWork,Circa,Medium,HeightofActualWork(in),HeightofActualWork(cm),WidthofActualWork(in),WidthofActualWork(cm),HeightofWorkinJanson(in inches),HeightofWorkinJanson(cm),WidthofWorkinJanson(in),WidthofWorkinJanson(cm),LengthofText(in),LengthofText(cm),WidthofText(in),WidthofText(cm),AreaActualWork(cm^2),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),AreaRatioWork/Figure,WorkinTextinColor,LocationasCataloguedinJanson,,,,,
José Clemente Orozco,144,Mexican,Male,White,Hispanic or Latinx,Victims (detail from a mural cycle),3,1986,4,Twentieth-Century Painting and Sculpture,1936,1936,0,Mural painting,N/A,#VALUE!,N/A,#VALUE!,5.5,13.97,3.5,8.89,3.75,9.525,3.5,8.89,#VALUE!,124.1933,84.67725,#VALUE!,0,"University of Guadalajara, Mexico",,,,,
José Clemente Orozco,144,Mexican,Male,White,Hispanic or Latinx,Victims (detail from a mural cycle),4,1991,4,Twentieth-Century Painting  ,1936,1936,0,Fresco cycle,N/A,#VALUE!,N/A,#VALUE!,5.625,14.2875,3.375,8.5725,3.75,9.525,3.5,8.89,#VALUE!,122.4795938,84.67725,#VALUE!,0,"University of Guadalajara, Mexico",,,,,
José Clemente Orozco,144,Mexican,Male,White,Hispanic or Latinx,Victims (detail from a mural cycle),5,1995,4,Twentieth-Century Painting  ,1936,1936,0,Oil on canvas,N/A,#VALUE!,N/A,#VALUE!,5,12.7,3.375,8.5725,3.5,8.89,3.5,8.89,#VALUE!,108.87075,79.0321,#VALUE!,1,"University of Guadajara, Mexico",,,,,
José Clemente Orozco,144,Mexican,Male,White,Hispanic or Latinx,Victims (detail from a mural cycle),6,2001,4,Twentieth-Century Painting  ,1936,1936,0,Detail of fresco cycle,N/A,#VALUE!,N/A,#VALUE!,5.125,13.0175,3.5,8.89,3.5,8.89,3.5,8.89,#VALUE!,115.725575,79.0321,#VALUE!,1,"University of Guadalajara, Mexico",,,,,
Josef Albers,145,German,Male,White,Not Hispanic or Latinx,Homage to the Square: Apparition,5,1995,4,Twentieth-Century Painting  ,1959,1959,0,Oil on masonite,47.5,120.65,47.5,120.65,3.375,8.5725,3.375,8.5725,4,10.16,3.5,8.89,14556.4225,73.48775625,90.3224,198.079561,1,"Solomon R. Guggenheim Museum, New York, NY, US",,,,,
Josef Albers,145,German,Male,White,Not Hispanic or Latinx,Homage to the Square: Apparition,6,2001,4,Twentieth-Century Painting  ,1959,1959,0,Oil on masonite,47.5,120.65,47.5,120.65,4.25,10.795,4.25,10.795,4,10.16,3.5,8.89,14556.4225,116.532025,90.3224,124.9134948,1,"Solomon R. Guggenheim Museum, New York, NY, US",,,,,
Josef Sudek,146,Czech,Male,White,Not Hispanic or Latinx,View from Studio Window in Winter,5,1995,4,Twentieth-Century Photography,1954,1954,0,Gelatin-silver print,8.5,21.59,11.0625,28.09875,4,10.16,5,12.7,4,10.16,3.5,8.89,606.6520125,129.032,90.3224,4.7015625,0,"The Museum of Modern Art, New York, NY, US",,,,,
Josef Sudek,146,Czech,Male,White,Not Hispanic or Latinx,View from Studio Window in Winter,6,2001,4,Twentieth-Century Photography,1954,1954,0,Gelatin-silver print,8.5,21.59,11.0675,28.11145,4,10.16,4.875,12.3825,4,10.16,3.5,8.89,606.9262055,125.8062,90.3224,4.824294872,0,"The Museum of Modern Art, New York, NY, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,1,1963,4,Neoclassicism and Romanticism,1839,1839,0,Oil on canvas,35.75,90.805,48,121.92,6.75,17.145,9,22.86,10,25.4,3.25,8.255,11070.9456,391.9347,209.677,28.24691358,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,1.1,1969,4,Neoclassicism and Romanticism,1839,1839,0,Oil on canvas,35.75,90.805,48,121.92,6.75,17.145,9,22.86,10,25.4,3.25,8.255,11070.9456,391.9347,209.677,28.24691358,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,2,1977,4,Neoclassicism and Romanticism,1839,1839,0,Oil on canvas,35.75,90.805,48,121.92,6.625,16.8275,9,22.86,11,27.94,3.25,8.255,11070.9456,384.67665,230.6447,28.77987421,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,3,1986,4,Neoclassicism and Romanticism,1839,1839,0,Oil on canvas,35.75,90.805,48,121.92,6.625,16.8275,9,22.86,7.75,19.685,3.5,8.89,11070.9456,384.67665,174.99965,28.77987421,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,4,1991,4,Neoclassicism and Romanticism,1840,1840,0,Oil on canvas,35.75,90.805,48,121.92,4,10.16,5.375,13.6525,10.5,26.67,3.5,8.89,11070.9456,138.7094,237.0963,79.81395349,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,"Rain, Steam and Speed - The Great Western Railway",5,1995,4,Neoclassicism and Romanticism,1844,1844,0,Oil on canvas,35.75,90.805,48,121.92,4.5,11.43,6,15.24,2,5.08,3.5,8.89,11070.9456,174.1932,45.1612,63.55555556,1,"The National Gallery, London, UK",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,5,1995,4,Neoclassicism and Romanticism,1840,1840,0,Oil on canvas,35.75,90.805,48,121.92,4,10.16,5.25,13.335,11,27.94,3.5,8.89,11070.9456,135.4836,248.3866,81.71428571,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,"Rain, Steam and Speed - The Great Western Railway",6,2001,4,Neoclassicism and Romanticism,1844,1844,0,Oil on canvas,35.75,90.805,48,121.92,4.5,11.43,6,15.24,2.25,5.715,3.5,8.89,11070.9456,174.1932,50.80635,63.55555556,1,"The National Gallery, London, UK",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,6,2001,4,Neoclassicism and Romanticism,1840,1840,0,Oil on canvas,35.75,90.805,48,121.92,4,10.16,5.25,13.335,11,27.94,3.5,8.89,11070.9456,135.4836,248.3866,81.71428571,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,Sandstorm: Hannibal and His Army Crossing the Alps,7,2007,4,Art in the Age of the Romanticism,1812,1812,0,Oil on canvas,57,144.78,93,236.22,4.375,11.1125,7.125,18.0975,12.75,32.385,3.5,8.89,34199.9316,201.1084688,287.90265,170.0571429,1,"The Tate Gallery, London, UK",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,7,2007,4,Art in the Age of the Romanticism,1840,1840,0,Oil on canvas,35.25,89.535,48,121.92,4.25,10.795,5.625,14.2875,7.75,19.685,3.5,8.89,10916.1072,154.2335625,174.99965,70.77647059,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,Snowstorm: Hannibal and His Army Crossing the Alps,8,2011,4,Art in the Age of the Romanticism,1812,1812,0,Oil on canvas,57,144.78,93,236.22,4.75,12.065,7.625,19.3675,12,30.48,3.5,8.89,34199.9316,233.6688875,270.9672,146.3606557,1,"The Tate Gallery, London, UK",,,,,
Joseph Mallord William Turner,148,British,Male,White,Not Hispanic or Latinx,The Slave Ship or Slavers Throwing Overboard the Dead and Dying - Typhoon Coming On,8,2011,4,Art in the Age of the Romanticism,1840,1840,0,Oil on canvas,35.25,89.535,48,121.92,4.625,11.7475,6.125,15.5575,8,20.32,3.5,8.89,10916.1072,182.7617313,180.6448,59.72862659,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Joseph Nicéphore Niépce,149,French,Male,White,Not Hispanic or Latinx,View from His Window at Le Gras,3,1986,4,Neoclassicism and Romanticism,1826,1826,0,Heliograph,6.5,16.51,7.875,20.0025,3.125,7.9375,4,10.16,1,2.54,3.5,8.89,330.241275,80.645,22.5806,4.095,0,"Gernsheim Collection, University of Texas, Austin, TX, US",,,,,
Joseph Nicéphore Niépce,149,French,Male,White,Not Hispanic or Latinx,View from His Window at Le Gras,4,1991,4,Neoclassicism and Romanticism,1826,1826,0,Heliograph,6.5,16.51,7.875,20.0025,3.25,8.255,3.875,9.8425,1.625,4.1275,3.5,8.89,330.241275,81.2498375,36.693475,4.064516129,0,"Gernsheim Collection, University of Texas, Austin, TX, US",,,,,
Joseph Nicéphore Niépce,149,French,Male,White,Not Hispanic or Latinx,View from His Window at Le Gras,5,1995,4,Neoclassicism and Romanticism,1826,1826,0,Heliograph,6.5,16.51,7.875,20.0025,3,7.62,3.875,9.8425,1.625,4.1275,3.5,8.89,330.241275,74.99985,36.693475,4.403225806,0,"Gernsheim Collection, University of Texas at Austin, US",,,,,
Joseph Nicéphore Niépce,149,French,Male,White,Not Hispanic or Latinx,View from His Window at Le Gras,6,2001,4,Neoclassicism and Romanticism,1826,1826,0,Heliograph,6.5,16.51,7.875,20.0025,2.75,6.985,3.5,8.89,4.5,11.43,3.5,8.89,330.241275,62.09665,101.6127,5.318181818,0,"Gernsheim Collection, Harry Ransom Research Center, University of Texas at Austin, TX, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,1,1963,4,Twentieth-Century Painting and Sculpture,1917,1917,0,Oil on canvas,84,213.36,76,193.04,4.25,10.795,3.875,9.8425,1,2.54,3.25,8.255,41187.0144,106.2497875,20.9677,387.6432638,0,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,1.1,1969,4,Twentieth-Century Painting and Sculpture,1917,1917,0,Oil on canvas,84,213.36,76,193.04,4.25,10.795,3.875,9.8425,1,2.54,3.25,8.255,41187.0144,106.2497875,20.9677,387.6432638,0,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,2,1977,4,Twentieth-Century Painting and Sculpture,1917,1917,0,Oil on canvas,84,213.36,76,193.04,7.75,19.685,7,17.78,3,7.62,3.25,8.255,41187.0144,349.9993,62.9031,117.6774194,1,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,3,1986,4,Twentieth-Century Painting and Sculpture,1917,1917,0,Oil on canvas,84,213.36,76,193.04,7.75,19.685,7,17.78,1.25,3.175,3.5,8.89,41187.0144,349.9993,28.22575,117.6774194,1,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,4,1991,4,Twentieth-Century Painting  ,1917,1917,0,Oil on bedsheeting,84,213.36,76,193.04,4.75,12.065,4.25,10.795,1,2.54,3.5,8.89,41187.0144,130.241675,22.5806,316.2352941,1,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,5,1995,4,Twentieth-Century Painting  ,1917,1917,0,Oil on bedsheeting,84,213.36,76,193.04,4.75,12.065,4.25,10.795,5,12.7,3.5,8.89,41187.0144,130.241675,112.903,316.2352941,1,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,Brooklyn Bridge,6,2001,4,Twentieth-Century Painting  ,1917,1917,0,Oil on bedsheeting,84,213.36,76,193.04,4.75,12.065,4.25,10.795,5,12.7,3.5,8.89,41187.0144,130.241675,112.903,316.2352941,1,"Yale University Art Gallery, New Haven, CT, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,"The Voice of the City, New York Interpreted",7,2007,4,Art Between the Wars,1920,1922,0,Oil and tempera on canvas,99.75,253.365,270,685.8,4.375,11.1125,11,27.94,7.25,18.415,3.5,8.89,173757.717,310.48325,163.70935,559.6363636,1,"The Newark Museum, New Jersey, US",,,,,
Joseph Stella,150,Italian-American,Male,White,Not Hispanic or Latinx,"The Voice of the City, New York Interpreted",8,2011,4,Art Between the Wars,1920,1922,0,"Oil and tempera on canvas, five panels",99.75,253.365,270,685.8,5.125,13.0175,14,35.56,7.25,18.415,3.5,8.89,173757.717,462.9023,163.70935,375.3658537,1,"The Newark Museum, New Jersey, US",,,,,
Joseph Wright of Derby,151,British,Male,White,Not Hispanic or Latinx,An Experiment on a Bird in the Air-Pump,7,2007,4,Art in the Age of the Enlightenment,1768,1768,0,Oil on canvas,72,182.88,96,243.84,3.5,8.89,4.625,11.7475,8.5,21.59,3.5,8.89,44593.4592,104.435275,191.9351,426.996139,1,"The National Gallery, London, UK",,,,,
Joseph Wright of Derby,151,British,Male,White,Not Hispanic or Latinx,The Widow of an Indian Chief Watching the Arms of Her Deceased Husband,7,2007,4,Art in the Age of the Enlightenment,1785,1785,0,N/A,40,101.6,50,127,3.5,8.89,4.5,11.43,5.75,14.605,3.5,8.89,12903.2,101.6127,129.83845,126.984127,1,"Derby Museums and Art Gallery, England",,,,,
Joseph Wright of Derby,151,British,Male,White,Not Hispanic or Latinx,The Old Man and Death,8,2011,4,Art in the Age of the Enlightenment,1773,1773,1,Oil on canvas,40,101.6,50.0675,127.17145,4.25,10.795,5.25,13.335,8.375,21.2725,3.5,8.89,12920.61932,143.951325,189.112525,89.75686275,1,"Wadsworth Atheneum, Hartford, Connecticut, US",,,,,
Sir Joshua Reynolds,152,British,Male,White,Not Hispanic or Latinx,Lady Sarah Bunbury Sacrificing to the Graces,8,2011,4,Art in the Age of the Enlightenment,1765,1765,0,Oil on canvas,94,238.76,60,152.4,6.25,15.875,3.875,9.8425,12.75,32.385,3.5,8.89,36387.024,156.2496875,287.90265,232.8774194,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,Portrait of Ellen Terry,3,1986,4,Post-Impressionism ,1864,1864,0,Albumen print,N/A,#VALUE!,N/A,#VALUE!,2.875,7.3025,2.875,7.3025,2,5.08,3.5,8.89,#VALUE!,53.32650625,45.1612,#VALUE!,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,Portrait of Ellen Terry,4,1991,4,Post-Impressionism ,1864,1864,0,Albumen print,N/A,#VALUE!,N/A,#VALUE!,3.875,9.8425,3.75,9.525,2,5.08,3.5,8.89,#VALUE!,93.7498125,45.1612,#VALUE!,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,Portrait of Ellen Terry,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1863,1863,0,Carbon print,9.4375,23.97125,9.4375,23.97125,3.875,9.8425,3.875,9.8425,2,5.08,3.5,8.89,574.6208266,96.87480625,45.1612,5.931581686,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,"Ellen Terry, at the Age of Sixteen",6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1863,1863,1,Carbon print,9.5,24.13,9.5,24.13,3.75,9.525,3.75,9.525,2,5.08,3.5,8.89,582.2569,90.725625,45.1612,6.417777778,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,Sister Spirits,7,2007,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1865,1865,1,Albumen print,12.4375,31.59125,10.5,26.67,4,10.16,3.5,8.89,11.25,28.575,3.5,8.89,842.5386375,90.3224,254.03175,9.328125,0,"George Eastman House, Rochester, New York, NY, US",,,,,
Julia Margaret Cameron,153,British,Female,White,Not Hispanic or Latinx,Sister Spirits,8,2011,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1865,1865,1,Albumen print,12.4375,31.59125,10.5,26.67,4.75,12.065,4,10.16,9.25,23.495,3.5,8.89,842.5386375,122.5804,208.87055,6.873355263,0,"George Eastman House, Rochester, NY, US",,,,,
Julian Schnabel,154,American,Male,White,Not Hispanic or Latinx,The Exile,8,2011,4,The Postmodern Era,1980,1980,0,"Oil, antlers, gold pigment, and mixed media on wood",90,228.6,120,304.8,4,10.16,6.125,15.5575,7.5,19.05,3.5,8.89,69677.28,158.0642,169.3545,440.8163265,1,"Bischofberger Collection, Switzerland",,,,,
Karel Appel,155,Dutch,Male,White,Not Hispanic or Latinx,Burned Face,3,1986,4,Twentieth-Century Painting and Sculpture,1961,1961,0,Oil on canvas,118,299.72,78.75,200.025,9.25,23.495,7,17.78,3.5,8.89,3.5,8.89,59951.493,417.7411,79.0321,143.5135135,1,Private Collection,,,,,
Karel Appel,155,Dutch,Male,White,Not Hispanic or Latinx,Burned Face,4,1991,4,Twentieth-Century Painting  ,1961,1961,0,Oil on canvas,118,299.72,78.75,200.025,4.5,11.43,3.375,8.5725,3.75,9.525,3.5,8.89,59951.493,97.983675,84.67725,611.8518519,0,Private Collection,,,,,
Karel Appel,155,Dutch,Male,White,Not Hispanic or Latinx,Burned Face,5,1995,4,Twentieth-Century Painting  ,1961,1961,0,Oil on canvas,118,299.72,78.75,200.025,4.5,11.43,3.375,8.5725,3.5,8.89,3.5,8.89,59951.493,97.983675,79.0321,611.8518519,1,Private collection,,,,,
Käthe Kollwitz,156,German,Female,White,Not Hispanic or Latinx,Never Again War!,4,1991,4,Twentieth-Century Painting  ,1924,1924,0,Lithograph,N/A,#VALUE!,N/A,#VALUE!,3.625,9.2075,2.875,7.3025,2.5,6.35,3.5,8.89,#VALUE!,67.23776875,56.4515,#VALUE!,0,"Gallerie St. Etienne, New York, NY, US",,,,,
Käthe Kollwitz,156,German,Female,White,Not Hispanic or Latinx,Never Again War!,5,1995,4,Twentieth-Century Painting  ,1924,1924,0,Lithograph,N/A,#VALUE!,N/A,#VALUE!,3.375,8.5725,2.75,6.985,3,7.62,3.5,8.89,#VALUE!,59.8789125,67.7418,#VALUE!,1,"Courtesy Galerie St. Etienne, New York, NY, US",,,,,
Käthe Kollwitz,156,German,Female,White,Not Hispanic or Latinx,Never Again War!,6,2001,4,Twentieth-Century Painting  ,1924,1924,0,Lithograph,37,93.98,27.5,69.85,3.625,9.2075,2.75,6.985,3.25,8.255,3.5,8.89,6564.503,64.3143875,73.38695,102.0689655,0,"Courtesy Galerie St. Etienne, New York, NY, US",,,,,
Käthe Kollwitz,156,German,Female,White,Not Hispanic or Latinx,Never Again War!,7,2007,4,Art Between the Wars,1924,1924,0,Lithograph,37,93.98,27.5,69.85,5,12.7,3.75,9.525,4,10.16,3.5,8.89,6564.503,120.9675,90.3224,54.26666667,0,"Galerie St. Étienne, New York, NY, US",,,,,
Käthe Kollwitz,156,German,Female,White,Not Hispanic or Latinx,Never Again War!,8,2011,4,Art Between the Wars,1924,1924,0,Lithograph,37,93.98,27.5,69.85,4.875,12.3825,3.625,9.2075,4.5,11.43,3.5,8.89,6564.503,114.0118688,101.6127,57.57736516,0,"Courtesy Galerie St. Étienne, New York, NY, US",,,,,
Kay WalkingStick,157,American,Female,American Indian or Alaska Native,Not Hispanic or Latinx,On the Edge,5,1995,4,Twentieth-Century Painting  ,1989,1989,0,"Acrylic, wax, and oil on canvas",32,81.28,64,162.56,3.5,8.89,7.125,18.0975,3.75,9.525,3.5,8.89,13212.8768,160.886775,84.67725,82.12531328,1,"M-13 Gallery, New York, NY, US",,,,,
Kay WalkingStick,157,American,Female,American Indian or Alaska Native,Not Hispanic or Latinx,On the Edge,6,2001,4,Twentieth-Century Painting  ,1989,1989,0,"Acrylic, wax, and oil on canvas",32,81.28,64,162.56,3.5,8.89,7.125,18.0975,3.75,9.525,3.5,8.89,13212.8768,160.886775,84.67725,82.12531328,1,N/A,,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Black Quadrilateral,3,1986,4,Twentieth-Century Painting and Sculpture,1913,1915,1,Oil on canvas,24,60.96,17,43.18,4.75,12.065,3.25,8.255,8,20.32,3.5,8.89,2632.2528,99.596575,180.6448,26.4291498,0,"Copyright The George Costakis Collection, Athens, Greece",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Black Quadrilateral,4,1991,4,Twentieth-Century Painting  ,1913,1915,1,Oil on canvas,24,60.96,17,43.18,4.25,10.795,3.25,8.255,6.5,16.51,3.5,8.89,2632.2528,89.112725,146.7739,29.53846154,0,"The George Costakis Collection, Athens, Greece",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Suprematist Composition: White on White,4,1991,4,Twentieth-Century Painting  ,1918,1918,1,Oil on canvas,31.25,79.375,31.25,79.375,3.5,8.89,3.375,8.5725,2,5.08,3.5,8.89,6300.390625,76.209525,45.1612,82.67195767,0,"The Museum of Modern Art, New York, NY, US",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Black Quadrilateral,5,1995,4,Twentieth-Century Painting  ,1913,1915,1,Oil on canvas,24,60.96,17,43.18,4.25,10.795,3.25,8.255,6,15.24,3.5,8.89,2632.2528,89.112725,135.4836,29.53846154,0,"Art Co. Ltd. (The George Costakis Collection), Athens, Greece",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Suprematist Composition: White on White,5,1995,4,Twentieth-Century Painting  ,1918,1918,0,Oil on canvas,31.25,79.375,31.25,79.375,3.5,8.89,3.5,8.89,2.375,6.0325,3.5,8.89,6300.390625,79.0321,53.628925,79.71938776,1,"The Museum of Modern Art, New York, NY, US",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Suprematist Composition,6,2001,4,Twentieth-Century Painting  ,1918,1918,0,Oil on canvas,31.25,79.375,31.25,79.375,3.5,8.89,3.5,8.89,5,12.7,3.5,8.89,6300.390625,79.0321,112.903,79.71938776,1,"The Museum of Modern Art, New York, NY, US",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Suprematist Composition: Airplane Flying,7,2007,4,Towards Abstraction: The Modernist Revolution,1915,1915,0,Oil on canvas,22.875,58.1025,19,48.26,4.625,11.7475,3.75,9.525,9.25,23.495,3.5,8.89,2804.02665,111.8949375,208.87055,25.05945946,1,"The Museum of Modern Art, New York, NY, US",,,,,
Kazimir Malevich,158,Russian,Male,White,Not Hispanic or Latinx,Suprematist Composition: Airplane Flying,8,2011,4,Towards Abstraction: The Modernist Revolution,1915,1915,0,Oil on canvas,22.875,58.1025,19,48.26,4.875,12.3825,4,10.16,10.5,26.67,3.5,8.89,2804.02665,125.8062,237.0963,22.28846154,1,"The Museum of Modern Art, New York, NY, US",,,,,
Kenneth J. Butler,159,American,Male,White,Not Hispanic or Latinx,Cherrie V,1.1,1969,4,Twentieth-Century Painting and Sculpture,1968,1968,0,Lithograph,26,66.04,20,50.8,4.25,10.795,3.25,8.255,2.25,5.715,3.25,8.255,3354.832,89.112725,47.177325,37.64705882,0,"Private Collection, New York, NY, US",,,,,
Kenneth J. Butler,159,American,Male,White,Not Hispanic or Latinx,Cherrie V,2,1977,4,Twentieth-Century Painting and Sculpture,1968,1968,0,Lithograph,26,66.04,20,50.8,4.25,10.795,3.25,8.255,3.25,8.255,3.25,8.255,3354.832,89.112725,68.145025,37.64705882,0,"Private Collection, New York, NY, US",,,,,
